INFO  - 2016-09-08 18:46:30.702; [   ] org.eclipse.jetty.util.log.Log; Logging initialized @389ms
INFO  - 2016-09-08 18:46:31.682; [   ] org.apache.solr.update.UpdateShardHandler; Creating UpdateShardHandler HTTP client with params: socketTimeout=600000&connTimeout=60000&retry=true
INFO  - 2016-09-08 18:46:31.685; [   ] org.apache.solr.logging.LogWatcher; SLF4J impl is org.slf4j.impl.Log4jLoggerFactory
INFO  - 2016-09-08 18:46:31.686; [   ] org.apache.solr.logging.LogWatcher; Registering Log Listener [Log4j (org.slf4j.impl.Log4jLoggerFactory)]
INFO  - 2016-09-08 18:46:31.687; [   ] org.apache.solr.core.CoreContainer; Security conf doesn't exist. Skipping setup for authorization module.
INFO  - 2016-09-08 18:46:31.688; [   ] org.apache.solr.core.CoreContainer; No authentication plugin used.
INFO  - 2016-09-08 18:46:31.762; [   ] org.apache.solr.core.CorePropertiesLocator; Looking for core definitions underneath /Applications/MAMP/htdocs/science/solr/example/techproducts/solr
INFO  - 2016-09-08 18:46:31.763; [   ] org.apache.solr.core.CorePropertiesLocator; Found 0 core definitions
INFO  - 2016-09-08 18:46:31.768; [   ] org.apache.solr.servlet.SolrDispatchFilter; user.dir=/Applications/MAMP/htdocs/science/solr/server
INFO  - 2016-09-08 18:46:31.769; [   ] org.apache.solr.servlet.SolrDispatchFilter; SolrDispatchFilter.init() done
INFO  - 2016-09-08 18:46:31.781; [   ] org.eclipse.jetty.server.handler.ContextHandler; Started o.e.j.w.WebAppContext@3f49dace{/solr,file:///Applications/MAMP/htdocs/science/solr/server/solr-webapp/webapp/,AVAILABLE}{/Applications/MAMP/htdocs/science/solr/server/solr-webapp/webapp}
INFO  - 2016-09-08 18:46:31.796; [   ] org.eclipse.jetty.server.AbstractConnector; Started ServerConnector@443118b0{HTTP/1.1,[http/1.1]}{0.0.0.0:8983}
INFO  - 2016-09-08 18:46:31.797; [   ] org.eclipse.jetty.server.Server; Started @1486ms
INFO  - 2016-09-08 18:46:36.205; [   ] org.apache.solr.servlet.HttpSolrCall; [admin] webapp=null path=/admin/info/system params={wt=json} status=0 QTime=90
INFO  - 2016-09-08 18:46:36.272; [   ] org.apache.solr.servlet.HttpSolrCall; [admin] webapp=null path=/admin/cores params={core=techproducts&action=STATUS&wt=json} status=0 QTime=1
INFO  - 2016-09-08 18:46:36.291; [   ] org.apache.solr.servlet.HttpSolrCall; [admin] webapp=null path=/admin/info/system params={wt=json} status=0 QTime=13
INFO  - 2016-09-08 18:46:36.316; [   ] org.apache.solr.servlet.HttpSolrCall; [admin] webapp=null path=/admin/info/system params={wt=json} status=0 QTime=16
INFO  - 2016-09-08 18:46:36.322; [   ] org.apache.solr.servlet.HttpSolrCall; [admin] webapp=null path=/admin/cores params={core=techproducts&action=STATUS&wt=json} status=0 QTime=0
INFO  - 2016-09-08 18:46:36.504; [   ] org.apache.solr.handler.admin.CoreAdminOperation; core create command name=techproducts&action=CREATE&instanceDir=techproducts&wt=json
INFO  - 2016-09-08 18:46:36.507; [   ] org.apache.solr.core.CoreDescriptor; Created CoreDescriptor: {name=techproducts, config=solrconfig.xml, loadOnStartup=true, schema=schema.xml, configSetProperties=configsetprops.json, transient=false, dataDir=data/}
INFO  - 2016-09-08 18:46:36.509; [   ] org.apache.solr.core.SolrResourceLoader; new SolrResourceLoader for directory: '/Applications/MAMP/htdocs/science/solr/example/techproducts/solr/techproducts'
INFO  - 2016-09-08 18:46:36.509; [   ] org.apache.solr.core.SolrResourceLoader; JNDI not configured for solr (NoInitialContextEx)
INFO  - 2016-09-08 18:46:36.509; [   ] org.apache.solr.core.SolrResourceLoader; using system property solr.solr.home: /Applications/MAMP/htdocs/science/solr/example/techproducts/solr
INFO  - 2016-09-08 18:46:36.577; [   ] org.apache.solr.core.SolrConfig; current version of requestparams : -1
INFO  - 2016-09-08 18:46:36.581; [   ] org.apache.solr.core.SolrConfig; Adding specified lib dirs to ClassLoader
INFO  - 2016-09-08 18:46:36.587; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/Applications/MAMP/htdocs/science/solr/contrib/extraction/lib/apache-mime4j-core-0.7.2.jar' to classloader
INFO  - 2016-09-08 18:46:36.587; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/Applications/MAMP/htdocs/science/solr/contrib/extraction/lib/apache-mime4j-dom-0.7.2.jar' to classloader
INFO  - 2016-09-08 18:46:36.588; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/Applications/MAMP/htdocs/science/solr/contrib/extraction/lib/aspectjrt-1.8.0.jar' to classloader
INFO  - 2016-09-08 18:46:36.588; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/Applications/MAMP/htdocs/science/solr/contrib/extraction/lib/bcmail-jdk15-1.45.jar' to classloader
INFO  - 2016-09-08 18:46:36.588; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/Applications/MAMP/htdocs/science/solr/contrib/extraction/lib/bcprov-jdk15-1.45.jar' to classloader
INFO  - 2016-09-08 18:46:36.588; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/Applications/MAMP/htdocs/science/solr/contrib/extraction/lib/boilerpipe-1.1.0.jar' to classloader
INFO  - 2016-09-08 18:46:36.588; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/Applications/MAMP/htdocs/science/solr/contrib/extraction/lib/commons-compress-1.11.jar' to classloader
INFO  - 2016-09-08 18:46:36.589; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/Applications/MAMP/htdocs/science/solr/contrib/extraction/lib/fontbox-2.0.1.jar' to classloader
INFO  - 2016-09-08 18:46:36.589; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/Applications/MAMP/htdocs/science/solr/contrib/extraction/lib/icu4j-56.1.jar' to classloader
INFO  - 2016-09-08 18:46:36.589; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/Applications/MAMP/htdocs/science/solr/contrib/extraction/lib/isoparser-1.1.18.jar' to classloader
INFO  - 2016-09-08 18:46:36.589; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/Applications/MAMP/htdocs/science/solr/contrib/extraction/lib/jackcess-2.1.3.jar' to classloader
INFO  - 2016-09-08 18:46:36.589; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/Applications/MAMP/htdocs/science/solr/contrib/extraction/lib/java-libpst-0.8.1.jar' to classloader
INFO  - 2016-09-08 18:46:36.590; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/Applications/MAMP/htdocs/science/solr/contrib/extraction/lib/jdom-1.0.jar' to classloader
INFO  - 2016-09-08 18:46:36.590; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/Applications/MAMP/htdocs/science/solr/contrib/extraction/lib/jempbox-1.8.12.jar' to classloader
INFO  - 2016-09-08 18:46:36.590; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/Applications/MAMP/htdocs/science/solr/contrib/extraction/lib/jmatio-1.0.jar' to classloader
INFO  - 2016-09-08 18:46:36.590; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/Applications/MAMP/htdocs/science/solr/contrib/extraction/lib/juniversalchardet-1.0.3.jar' to classloader
INFO  - 2016-09-08 18:46:36.590; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/Applications/MAMP/htdocs/science/solr/contrib/extraction/lib/metadata-extractor-2.8.1.jar' to classloader
INFO  - 2016-09-08 18:46:36.591; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/Applications/MAMP/htdocs/science/solr/contrib/extraction/lib/pdfbox-2.0.1.jar' to classloader
INFO  - 2016-09-08 18:46:36.591; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/Applications/MAMP/htdocs/science/solr/contrib/extraction/lib/pdfbox-tools-2.0.1.jar' to classloader
INFO  - 2016-09-08 18:46:36.591; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/Applications/MAMP/htdocs/science/solr/contrib/extraction/lib/poi-3.15-beta1.jar' to classloader
INFO  - 2016-09-08 18:46:36.591; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/Applications/MAMP/htdocs/science/solr/contrib/extraction/lib/poi-ooxml-3.15-beta1.jar' to classloader
INFO  - 2016-09-08 18:46:36.591; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/Applications/MAMP/htdocs/science/solr/contrib/extraction/lib/poi-ooxml-schemas-3.15-beta1.jar' to classloader
INFO  - 2016-09-08 18:46:36.591; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/Applications/MAMP/htdocs/science/solr/contrib/extraction/lib/poi-scratchpad-3.15-beta1.jar' to classloader
INFO  - 2016-09-08 18:46:36.592; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/Applications/MAMP/htdocs/science/solr/contrib/extraction/lib/rome-1.0.jar' to classloader
INFO  - 2016-09-08 18:46:36.592; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/Applications/MAMP/htdocs/science/solr/contrib/extraction/lib/tagsoup-1.2.1.jar' to classloader
INFO  - 2016-09-08 18:46:36.592; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/Applications/MAMP/htdocs/science/solr/contrib/extraction/lib/tika-core-1.13.jar' to classloader
INFO  - 2016-09-08 18:46:36.592; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/Applications/MAMP/htdocs/science/solr/contrib/extraction/lib/tika-java7-1.13.jar' to classloader
INFO  - 2016-09-08 18:46:36.592; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/Applications/MAMP/htdocs/science/solr/contrib/extraction/lib/tika-parsers-1.13.jar' to classloader
INFO  - 2016-09-08 18:46:36.592; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/Applications/MAMP/htdocs/science/solr/contrib/extraction/lib/tika-xmp-1.13.jar' to classloader
INFO  - 2016-09-08 18:46:36.592; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/Applications/MAMP/htdocs/science/solr/contrib/extraction/lib/vorbis-java-core-0.8.jar' to classloader
INFO  - 2016-09-08 18:46:36.593; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/Applications/MAMP/htdocs/science/solr/contrib/extraction/lib/vorbis-java-tika-0.8.jar' to classloader
INFO  - 2016-09-08 18:46:36.593; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/Applications/MAMP/htdocs/science/solr/contrib/extraction/lib/xercesImpl-2.9.1.jar' to classloader
INFO  - 2016-09-08 18:46:36.593; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/Applications/MAMP/htdocs/science/solr/contrib/extraction/lib/xmlbeans-2.6.0.jar' to classloader
INFO  - 2016-09-08 18:46:36.593; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/Applications/MAMP/htdocs/science/solr/contrib/extraction/lib/xmpcore-5.1.2.jar' to classloader
INFO  - 2016-09-08 18:46:36.593; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/Applications/MAMP/htdocs/science/solr/contrib/extraction/lib/xz-1.5.jar' to classloader
INFO  - 2016-09-08 18:46:36.593; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/Applications/MAMP/htdocs/science/solr/dist/solr-cell-6.2.0.jar' to classloader
INFO  - 2016-09-08 18:46:36.594; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/Applications/MAMP/htdocs/science/solr/contrib/clustering/lib/attributes-binder-1.3.1.jar' to classloader
INFO  - 2016-09-08 18:46:36.594; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/Applications/MAMP/htdocs/science/solr/contrib/clustering/lib/carrot2-guava-18.0.jar' to classloader
INFO  - 2016-09-08 18:46:36.594; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/Applications/MAMP/htdocs/science/solr/contrib/clustering/lib/carrot2-mini-3.12.0.jar' to classloader
INFO  - 2016-09-08 18:46:36.594; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/Applications/MAMP/htdocs/science/solr/contrib/clustering/lib/jackson-annotations-2.5.4.jar' to classloader
INFO  - 2016-09-08 18:46:36.594; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/Applications/MAMP/htdocs/science/solr/contrib/clustering/lib/jackson-databind-2.5.4.jar' to classloader
INFO  - 2016-09-08 18:46:36.594; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/Applications/MAMP/htdocs/science/solr/contrib/clustering/lib/simple-xml-2.7.1.jar' to classloader
INFO  - 2016-09-08 18:46:36.595; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/Applications/MAMP/htdocs/science/solr/dist/solr-clustering-6.2.0.jar' to classloader
INFO  - 2016-09-08 18:46:36.595; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/Applications/MAMP/htdocs/science/solr/contrib/langid/lib/jsonic-1.2.7.jar' to classloader
INFO  - 2016-09-08 18:46:36.595; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/Applications/MAMP/htdocs/science/solr/contrib/langid/lib/langdetect-1.1-20120112.jar' to classloader
INFO  - 2016-09-08 18:46:36.595; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/Applications/MAMP/htdocs/science/solr/dist/solr-langid-6.2.0.jar' to classloader
INFO  - 2016-09-08 18:46:36.595; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/Applications/MAMP/htdocs/science/solr/contrib/velocity/lib/commons-beanutils-1.8.3.jar' to classloader
INFO  - 2016-09-08 18:46:36.595; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/Applications/MAMP/htdocs/science/solr/contrib/velocity/lib/commons-collections-3.2.2.jar' to classloader
INFO  - 2016-09-08 18:46:36.596; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/Applications/MAMP/htdocs/science/solr/contrib/velocity/lib/velocity-1.7.jar' to classloader
INFO  - 2016-09-08 18:46:36.596; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/Applications/MAMP/htdocs/science/solr/contrib/velocity/lib/velocity-tools-2.0.jar' to classloader
INFO  - 2016-09-08 18:46:36.596; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/Applications/MAMP/htdocs/science/solr/dist/solr-velocity-6.2.0.jar' to classloader
INFO  - 2016-09-08 18:46:36.811; [   ] org.apache.solr.update.SolrIndexConfig; IndexWriter infoStream solr logging is enabled
INFO  - 2016-09-08 18:46:36.819; [   ] org.apache.solr.core.SolrConfig; Using Lucene MatchVersion: 6.2.0
INFO  - 2016-09-08 18:46:36.988; [   ] org.apache.solr.core.SolrConfig; Loaded SolrConfig: solrconfig.xml
INFO  - 2016-09-08 18:46:37.071; [   ] org.apache.solr.schema.IndexSchema; [techproducts] Schema name=example
INFO  - 2016-09-08 18:46:37.546; [   ] org.apache.solr.schema.IndexSchema; unique key field: id
INFO  - 2016-09-08 18:46:37.728; [   ] org.apache.solr.rest.RestManager$Registry; Registered ManagedResource impl org.apache.solr.rest.schema.analysis.ManagedWordSetResource for path /schema/analysis/stopwords/english
INFO  - 2016-09-08 18:46:37.729; [   ] org.apache.solr.rest.RestManager$Registry; Registered ManagedResource impl org.apache.solr.rest.schema.analysis.ManagedSynonymFilterFactory$SynonymManager for path /schema/analysis/synonyms/english
INFO  - 2016-09-08 18:46:37.738; [   ] org.apache.solr.rest.RestManager$Registry; Added observer of type org.apache.solr.rest.schema.analysis.ManagedStopFilterFactory to existing ManagedResource /schema/analysis/stopwords/english
INFO  - 2016-09-08 18:46:37.739; [   ] org.apache.solr.rest.RestManager$Registry; Added observer of type org.apache.solr.rest.schema.analysis.ManagedSynonymFilterFactory to existing ManagedResource /schema/analysis/synonyms/english
INFO  - 2016-09-08 18:46:37.762; [   ] org.apache.solr.schema.FileExchangeRateProvider; Reloading exchange rates from file currency.xml
INFO  - 2016-09-08 18:46:37.768; [   ] org.apache.solr.schema.FileExchangeRateProvider; Reloading exchange rates from file currency.xml
INFO  - 2016-09-08 18:46:37.805; [   ] org.apache.solr.core.ConfigSetProperties; Did not find ConfigSet properties, assuming default properties: Can't find resource 'configsetprops.json' in classpath or '/Applications/MAMP/htdocs/science/solr/example/techproducts/solr/techproducts'
INFO  - 2016-09-08 18:46:37.805; [   ] org.apache.solr.core.CoreContainer; Creating SolrCore 'techproducts' using configuration from instancedir /Applications/MAMP/htdocs/science/solr/example/techproducts/solr/techproducts
INFO  - 2016-09-08 18:46:37.806; [   x:techproducts] org.apache.solr.core.SolrCore; solr.NRTCachingDirectoryFactory
INFO  - 2016-09-08 18:46:37.823; [   x:techproducts] org.apache.solr.core.SolrCore; [[techproducts] ] Opening new SolrCore at [/Applications/MAMP/htdocs/science/solr/example/techproducts/solr/techproducts], dataDir=[/Applications/MAMP/htdocs/science/solr/example/techproducts/solr/techproducts/data/]
INFO  - 2016-09-08 18:46:37.825; [   x:techproducts] org.apache.solr.core.JmxMonitoredMap; No JMX servers found, not exposing Solr information with JMX.
INFO  - 2016-09-08 18:46:37.829; [   x:techproducts] org.apache.solr.core.SolrCore; [[techproducts] ] Added SolrEventListener for newSearcher: [org.apache.solr.core.QuerySenderListener{queries=[]}]
INFO  - 2016-09-08 18:46:37.829; [   x:techproducts] org.apache.solr.core.SolrCore; [[techproducts] ] Added SolrEventListener for firstSearcher: [org.apache.solr.core.QuerySenderListener{queries=[{q=static firstSearcher warming in solrconfig.xml}]}]
INFO  - 2016-09-08 18:46:37.848; [   x:techproducts] org.apache.solr.core.CachingDirectoryFactory; return new directory for /Applications/MAMP/htdocs/science/solr/example/techproducts/solr/techproducts/data/snapshot_metadata
INFO  - 2016-09-08 18:46:37.850; [   x:techproducts] org.apache.solr.core.snapshots.SolrSnapshotMetaDataManager; Loading from snapshot metadata file...
INFO  - 2016-09-08 18:46:37.856; [   x:techproducts] org.apache.solr.core.SchemaCodecFactory; Using default compressionMode: BEST_SPEED
INFO  - 2016-09-08 18:46:37.858; [   x:techproducts] org.apache.solr.core.CachingDirectoryFactory; return new directory for /Applications/MAMP/htdocs/science/solr/example/techproducts/solr/techproducts/data
INFO  - 2016-09-08 18:46:37.859; [   x:techproducts] org.apache.solr.core.SolrCore; New index directory detected: old=null new=/Applications/MAMP/htdocs/science/solr/example/techproducts/solr/techproducts/data/index/
WARN  - 2016-09-08 18:46:37.859; [   x:techproducts] org.apache.solr.core.SolrCore; [techproducts] Solr index directory '/Applications/MAMP/htdocs/science/solr/example/techproducts/solr/techproducts/data/index' doesn't exist. Creating new index...
INFO  - 2016-09-08 18:46:37.870; [   x:techproducts] org.apache.solr.core.CachingDirectoryFactory; return new directory for /Applications/MAMP/htdocs/science/solr/example/techproducts/solr/techproducts/data/index
INFO  - 2016-09-08 18:46:37.918; [   x:techproducts] org.apache.solr.core.SolrDeletionPolicy; SolrDeletionPolicy.onCommit: commits: num=1
	commit{dir=NRTCachingDirectory(MMapDirectory@/Applications/MAMP/htdocs/science/solr/example/techproducts/solr/techproducts/data/index lockFactory=org.apache.lucene.store.NativeFSLockFactory@240e4dd4; maxCacheMB=48.0 maxMergeSizeMB=4.0),segFN=segments_1,generation=1}
INFO  - 2016-09-08 18:46:37.919; [   x:techproducts] org.apache.solr.core.SolrDeletionPolicy; newest commit generation = 1
INFO  - 2016-09-08 18:46:37.922; [   x:techproducts] org.apache.solr.core.SolrCore; Looking for old index directories to cleanup for core techproducts in /Applications/MAMP/htdocs/science/solr/example/techproducts/solr/techproducts/data/
INFO  - 2016-09-08 18:46:37.924; [   x:techproducts] org.apache.solr.core.PluginBag; queryResponseWriter : 'velocity' created with startup=lazy 
INFO  - 2016-09-08 18:46:37.928; [   x:techproducts] org.apache.solr.response.XSLTResponseWriter; xsltCacheLifetimeSeconds=5
INFO  - 2016-09-08 18:46:38.025; [   x:techproducts] org.apache.solr.core.SolrCore; no updateRequestProcessorChain defined as default, creating implicit default
INFO  - 2016-09-08 18:46:38.062; [   x:techproducts] org.apache.solr.handler.loader.XMLLoader; xsltCacheLifetimeSeconds=60
INFO  - 2016-09-08 18:46:38.065; [   x:techproducts] org.apache.solr.handler.loader.XMLLoader; xsltCacheLifetimeSeconds=60
INFO  - 2016-09-08 18:46:38.066; [   x:techproducts] org.apache.solr.handler.loader.XMLLoader; xsltCacheLifetimeSeconds=60
INFO  - 2016-09-08 18:46:38.067; [   x:techproducts] org.apache.solr.handler.loader.XMLLoader; xsltCacheLifetimeSeconds=60
INFO  - 2016-09-08 18:46:38.155; [   x:techproducts] org.apache.solr.core.PluginBag; requestHandler : '/terms' created with startup=lazy 
INFO  - 2016-09-08 18:46:38.156; [   x:techproducts] org.apache.solr.core.PluginBag; requestHandler : '/update/extract' created with startup=lazy 
INFO  - 2016-09-08 18:46:38.157; [   x:techproducts] org.apache.solr.core.PluginBag; requestHandler : '/analysis/field' created with startup=lazy 
INFO  - 2016-09-08 18:46:38.157; [   x:techproducts] org.apache.solr.core.PluginBag; requestHandler : '/analysis/document' created with startup=lazy 
INFO  - 2016-09-08 18:46:38.159; [   x:techproducts] org.apache.solr.core.PluginBag; requestHandler : '/spell' created with startup=lazy 
INFO  - 2016-09-08 18:46:38.160; [   x:techproducts] org.apache.solr.core.PluginBag; requestHandler : '/suggest' created with startup=lazy 
INFO  - 2016-09-08 18:46:38.160; [   x:techproducts] org.apache.solr.core.PluginBag; requestHandler : '/tvrh' created with startup=lazy 
INFO  - 2016-09-08 18:46:38.160; [   x:techproducts] org.apache.solr.core.PluginBag; requestHandler : '/elevate' created with startup=lazy 
INFO  - 2016-09-08 18:46:38.161; [   x:techproducts] org.apache.solr.core.RequestHandlers; Registered paths: /admin/mbeans,/browse,/update/json/docs,/admin/luke,/export,/get,/admin/properties,/elevate,/update/json,/admin/threads,/query,/analysis/field,/analysis/document,/spell,/update/csv,/sql,/graph,/tvrh,/select,/admin/segments,/admin/system,/suggest,/replication,/config,/stream,/schema,/admin/plugins,/admin/logging,/admin/ping,/update,/admin/file,/terms,/debug/dump,/update/extract
INFO  - 2016-09-08 18:46:38.161; [   x:techproducts] org.apache.solr.core.SolrCore; Using default statsCache cache: org.apache.solr.search.stats.LocalStatsCache
INFO  - 2016-09-08 18:46:38.176; [   x:techproducts] org.apache.solr.update.UpdateHandler; Using UpdateLog implementation: org.apache.solr.update.UpdateLog
INFO  - 2016-09-08 18:46:38.176; [   x:techproducts] org.apache.solr.update.UpdateLog; Initializing UpdateLog: dataDir= defaultSyncLevel=FLUSH numRecordsToKeep=100 maxNumLogsToKeep=10 numVersionBuckets=65536
INFO  - 2016-09-08 18:46:38.188; [   x:techproducts] org.apache.solr.update.CommitTracker; Hard AutoCommit: if uncommited for 15000ms; 
INFO  - 2016-09-08 18:46:38.189; [   x:techproducts] org.apache.solr.update.CommitTracker; Soft AutoCommit: disabled
INFO  - 2016-09-08 18:46:38.200; [   x:techproducts] org.apache.solr.core.SolrDeletionPolicy; SolrDeletionPolicy.onInit: commits: num=1
	commit{dir=NRTCachingDirectory(MMapDirectory@/Applications/MAMP/htdocs/science/solr/example/techproducts/solr/techproducts/data/index lockFactory=org.apache.lucene.store.NativeFSLockFactory@240e4dd4; maxCacheMB=48.0 maxMergeSizeMB=4.0),segFN=segments_1,generation=1}
INFO  - 2016-09-08 18:46:38.200; [   x:techproducts] org.apache.solr.core.SolrDeletionPolicy; newest commit generation = 1
INFO  - 2016-09-08 18:46:38.212; [   x:techproducts] org.apache.solr.search.SolrIndexSearcher; Opening [Searcher@5e3a939b[techproducts] main]
INFO  - 2016-09-08 18:46:38.218; [   x:techproducts] org.apache.solr.rest.ManagedResourceStorage$FileStorageIO; File-based storage initialized to use dir: /Applications/MAMP/htdocs/science/solr/example/techproducts/solr/techproducts/conf
INFO  - 2016-09-08 18:46:38.225; [   x:techproducts] org.apache.solr.rest.RestManager; Initializing RestManager with initArgs: {storageDir=/Applications/MAMP/htdocs/science/solr/example/techproducts/solr/techproducts/conf}
INFO  - 2016-09-08 18:46:38.227; [   x:techproducts] org.apache.solr.rest.ManagedResourceStorage; Reading _rest_managed.json using file:dir=/Applications/MAMP/htdocs/science/solr/example/techproducts/solr/techproducts/conf
INFO  - 2016-09-08 18:46:38.228; [   x:techproducts] org.apache.solr.rest.ManagedResourceStorage; Loaded LinkedHashMap at path _rest_managed.json using file:dir=/Applications/MAMP/htdocs/science/solr/example/techproducts/solr/techproducts/conf
INFO  - 2016-09-08 18:46:38.228; [   x:techproducts] org.apache.solr.rest.ManagedResource; Loaded initArgs {} for /rest/managed
